EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 18-11-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : precipitation amount in 0.1 mm
30-34 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 108974) of NETHERLANDS, AMSTERDAM (STAID: 2358)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   RR, Q_RR
  2358,108974,20030430,   52,    0
  2358,108974,20030501,    0,    0
  2358,108974,20030502,   60,    0
  2358,108974,20030503,    0,    0
  2358,108974,20030504,   15,    0
  2358,108974,20030505,   23,    0
  2358,108974,20030506,    0,    0
  2358,108974,20030507,    0,    0
  2358,108974,20030508,    9,    0
  2358,108974,20030509,    0,    0
  2358,108974,20030510,    0,    0
  2358,108974,20030511,   84,    0
  2358,108974,20030512,  154,    0
  2358,108974,20030513,    1,    0
  2358,108974,20030514,   12,    0
  2358,108974,20030515,    0,    0
  2358,108974,20030516,    4,    0
  2358,108974,20030517,   92,    0
  2358,108974,20030518,    2,    0
  2358,108974,20030519,   69,    0
  2358,108974,20030520,   95,    0
  2358,108974,20030521,   20,    0
  2358,108974,20030522,   29,    0
  2358,108974,20030523,   54,    0
  2358,108974,20030524,   77,    0
  2358,108974,20030525,    8,    0
  2358,108974,20030526,    0,    0
  2358,108974,20030527,    0,    0
  2358,108974,20030528,    0,    0
  2358,108974,20030529,    0,    0
  2358,108974,20030530,    0,    0
  2358,108974,20030531,    0,    0
  2358,108974,20030601,    0,    0
  2358,108974,20030602,    1,    0
  2358,108974,20030603,    0,    0
  2358,108974,20030604,   84,    0
  2358,108974,20030605,    0,    0
  2358,108974,20030606,    0,    0
  2358,108974,20030607,    0,    0
  2358,108974,20030608,   58,    0
  2358,108974,20030609,    0,    0
  2358,108974,20030610,    0,    0
  2358,108974,20030611,    0,    0
  2358,108974,20030612,    0,    0
  2358,108974,20030613,    0,    0
  2358,108974,20030614,    0,    0
  2358,108974,20030615,    0,    0
  2358,108974,20030616,    0,    0
  2358,108974,20030617,   25,    0
  2358,108974,20030618,    0,    0
  2358,108974,20030619,    0,    0
  2358,108974,20030620,    0,    0
  2358,108974,20030621,    0,    0
  2358,108974,20030622,    0,    0
  2358,108974,20030623,    0,    0
  2358,108974,20030624,    0,    0
  2358,108974,20030625,    0,    0
  2358,108974,20030626,    0,    0
  2358,108974,20030627,    0,    0
  2358,108974,20030628,    0,    0
  2358,108974,20030629,    0,    0
  2358,108974,20030630,   47,    0
  2358,108974,20030701,  133,    0
  2358,108974,20030702,   67,    0
  2358,108974,20030703,    5,    0
  2358,108974,20030704,    3,    0
  2358,108974,20030705,    0,    0
  2358,108974,20030706,    0,    0
  2358,108974,20030707,    0,    0
  2358,108974,20030708,    5,    0
  2358,108974,20030709,    0,    0
  2358,108974,20030710,    0,    0
  2358,108974,20030711,    0,    0
  2358,108974,20030712,    0,    0
  2358,108974,20030713,    0,    0
  2358,108974,20030714,    0,    0
  2358,108974,20030715,    0,    0
  2358,108974,20030716,   63,    0
  2358,108974,20030717,   52,    0
  2358,108974,20030718,    0,    0
  2358,108974,20030719,    4,    0
  2358,108974,20030720,    0,    0
  2358,108974,20030721,    0,    0
  2358,108974,20030722,    0,    0
  2358,108974,20030723,    5,    0
  2358,108974,20030724,   18,    0
  2358,108974,20030725,   33,    0
  2358,108974,20030726,   12,    0
  2358,108974,20030727,    0,    0
  2358,108974,20030728,    0,    0
  2358,108974,20030729,   19,    0
  2358,108974,20030730,   17,    0
  2358,108974,20030731,    0,    0
  2358,108974,20030801,    0,    0
  2358,108974,20030802,    0,    0
  2358,108974,20030803,    0,    0
  2358,108974,20030804,    0,    0
  2358,108974,20030805,    0,    0
  2358,108974,20030806,    4,    0
  2358,108974,20030807,    0,    0
  2358,108974,20030808,    0,    0
  2358,108974,20030809,    0,    0
  2358,108974,20030810,    0,    0
  2358,108974,20030811,    0,    0
  2358,108974,20030812,    0,    0
  2358,108974,20030813,    0,    0
  2358,108974,20030814,    0,    0
  2358,108974,20030815,    0,    0
  2358,108974,20030816,    0,    0
  2358,108974,20030817,    0,    0
  2358,108974,20030818,    0,    0
  2358,108974,20030819,    0,    0
  2358,108974,20030820,    0,    0
  2358,108974,20030821,    0,    0
  2358,108974,20030822,   24,    0
  2358,108974,20030823,    0,    0
  2358,108974,20030824,    0,    0
  2358,108974,20030825,    0,    0
  2358,108974,20030826,    0,    0
  2358,108974,20030827,    0,    0
  2358,108974,20030828,    3,    0
  2358,108974,20030829,   33,    0
  2358,108974,20030830,   83,    0
  2358,108974,20030831,   81,    0
  2358,108974,20030901,    6,    0
  2358,108974,20030902,    2,    0
  2358,108974,20030903,    0,    0
  2358,108974,20030904,    0,    0
  2358,108974,20030905,    0,    0
  2358,108974,20030906,   23,    0
  2358,108974,20030907,   56,    0
  2358,108974,20030908,   30,    0
  2358,108974,20030909,   47,    0
  2358,108974,20030910,   82,    0
  2358,108974,20030911,    0,    0
  2358,108974,20030912,    5,    0
  2358,108974,20030913,    0,    0
  2358,108974,20030914,    0,    0
  2358,108974,20030915,    0,    0
  2358,108974,20030916,    0,    0
  2358,108974,20030917,    0,    0
  2358,108974,20030918,    0,    0
  2358,108974,20030919,    0,    0
  2358,108974,20030920,    0,    0
  2358,108974,20030921,    0,    0
  2358,108974,20030922,  170,    0
  2358,108974,20030923,   47,    0
  2358,108974,20030924,    0,    0
  2358,108974,20030925,    0,    0
  2358,108974,20030926,   26,    0
  2358,108974,20030927,    0,    0
  2358,108974,20030928,   50,    0
  2358,108974,20030929,    0,    0
  2358,108974,20030930,    0,    0
  2358,108974,20031001,    0,    0
  2358,108974,20031002,    0,    0
  2358,108974,20031003,   28,    0
  2358,108974,20031004,   70,    0
  2358,108974,20031005,   80,    0
  2358,108974,20031006,   97,    0
  2358,108974,20031007,  145,    0
  2358,108974,20031008,  101,    0
  2358,108974,20031009,   12,    0
  2358,108974,20031010,    0,    0
  2358,108974,20031011,    0,    0
  2358,108974,20031012,    0,    0
  2358,108974,20031013,    0,    0
  2358,108974,20031014,    0,    0
  2358,108974,20031015,    0,    0
  2358,108974,20031016,    0,    0
  2358,108974,20031017,    0,    0
  2358,108974,20031018,    0,    0
  2358,108974,20031019,    0,    0
  2358,108974,20031020,    0,    0
  2358,108974,20031021,    0,    0
  2358,108974,20031022,    0,    0
  2358,108974,20031023,   22,    0
  2358,108974,20031024,   24,    0
  2358,108974,20031025,  157,    0
  2358,108974,20031026,    0,    0
  2358,108974,20031027,    0,    0
  2358,108974,20031028,    0,    0
  2358,108974,20031029,    9,    0
  2358,108974,20031030,   89,    0
  2358,108974,20031031,    5,    0
  2358,108974,20031101,    7,    0
  2358,108974,20031102,  125,    0
  2358,108974,20031103,   36,    0
  2358,108974,20031104,    0,    0
  2358,108974,20031105,    0,    0
  2358,108974,20031106,    0,    0
  2358,108974,20031107,    0,    0
  2358,108974,20031108,    0,    0
  2358,108974,20031109,    0,    0
  2358,108974,20031110,    0,    0
  2358,108974,20031111,    0,    0
  2358,108974,20031112,    9,    0
  2358,108974,20031113,    1,    0
  2358,108974,20031114,    6,    0
  2358,108974,20031115,   52,    0
  2358,108974,20031116,   65,    0
  2358,108974,20031117,   50,    0
  2358,108974,20031118,    1,    0
  2358,108974,20031119,    5,    0
  2358,108974,20031120,    1,    0
  2358,108974,20031121,   59,    0
  2358,108974,20031122,   23,    0
  2358,108974,20031123,  183,    0
  2358,108974,20031124,    6,    0
  2358,108974,20031125,    2,    0
  2358,108974,20031126,   16,    0
  2358,108974,20031127,    0,    0
  2358,108974,20031128,    0,    0
  2358,108974,20031129,   40,    0
  2358,108974,20031130,   73,    0
  2358,108974,20031201,    2,    0
  2358,108974,20031202,    0,    0
  2358,108974,20031203,    0,    0
  2358,108974,20031204,    0,    0
  2358,108974,20031205,    3,    0
  2358,108974,20031206,    0,    0
  2358,108974,20031207,    0,    0
  2358,108974,20031208,    0,    0
  2358,108974,20031209,    0,    0
  2358,108974,20031210,    0,    0
  2358,108974,20031211,   42,    0
  2358,108974,20031212,  129,    0
  2358,108974,20031213,  122,    0
  2358,108974,20031214,   67,    0
  2358,108974,20031215,   15,    0
  2358,108974,20031216,    0,    0
  2358,108974,20031217,    0,    0
  2358,108974,20031218,    0,    0
  2358,108974,20031219,    0,    0
  2358,108974,20031220,  113,    0
  2358,108974,20031221,   60,    0
  2358,108974,20031222,   36,    0
  2358,108974,20031223,   47,    0
  2358,108974,20031224,    5,    0
  2358,108974,20031225,    0,    0
  2358,108974,20031226,    0,    0
  2358,108974,20031227,  318,    0
  2358,108974,20031228,   78,    0
  2358,108974,20031229,    1,    0
  2358,108974,20031230,    0,    0
  2358,108974,20031231,    0,    0
  2358,108974,20040101,   23,    0
  2358,108974,20040102,    0,    0
  2358,108974,20040103,   22,    0
  2358,108974,20040104,    3,    0
  2358,108974,20040105,   25,    0
  2358,108974,20040106,   40,    0
  2358,108974,20040107,    2,    0
  2358,108974,20040108,   55,    0
  2358,108974,20040109,   31,    0
  2358,108974,20040110,   54,    0
  2358,108974,20040111,   69,    0
  2358,108974,20040112,   75,    0
  2358,108974,20040113,    1,    0
  2358,108974,20040114,   82,    0
  2358,108974,20040115,   84,    0
  2358,108974,20040116,   50,    0
  2358,108974,20040117,   39,    0
  2358,108974,20040118,  107,    0
  2358,108974,20040119,  163,    0
  2358,108974,20040120,    2,    0
  2358,108974,20040121,    0,    0
  2358,108974,20040122,    0,    0
  2358,108974,20040123,   29,    0
  2358,108974,20040124,    9,    0
  2358,108974,20040125,    0,    0
  2358,108974,20040126,    0,    0
  2358,108974,20040127,   18,    0
  2358,108974,20040128,   62,    0
  2358,108974,20040129,   35,    0
  2358,108974,20040130,   10,    0
  2358,108974,20040131,  285,    0
  2358,108974,20040201,   31,    0
  2358,108974,20040202,   72,    0
  2358,108974,20040203,   25,    0
  2358,108974,20040204,   22,    0
  2358,108974,20040205,   82,    0
  2358,108974,20040206,  134,    0
  2358,108974,20040207,   85,    0
  2358,108974,20040208,   40,    0
  2358,108974,20040209,    9,    0
  2358,108974,20040210,   95,    0
  2358,108974,20040211,    1,    0
  2358,108974,20040212,    0,    0
  2358,108974,20040213,    3,    0
  2358,108974,20040214,    0,    0
  2358,108974,20040215,    0,    0
  2358,108974,20040216,    0,    0
  2358,108974,20040217,    5,    0
  2358,108974,20040218,   10,    0
  2358,108974,20040219,    0,    0
  2358,108974,20040220,    1,    0
  2358,108974,20040221,    0,    0
  2358,108974,20040222,    5,    0
  2358,108974,20040223,   11,    0
  2358,108974,20040224,  103,    0
  2358,108974,20040225,   77,    0
  2358,108974,20040226,    7,    0
  2358,108974,20040227,    2,    0
  2358,108974,20040228,    0,    0
  2358,108974,20040229,    0,    0
  2358,108974,20040301,    0,    0
  2358,108974,20040302,    0,    0
  2358,108974,20040303,    0,    0
  2358,108974,20040304,    0,    0
  2358,108974,20040305,   15,    0
  2358,108974,20040306,    2,    0
  2358,108974,20040307,    0,    0
  2358,108974,20040308,    0,    0
  2358,108974,20040309,    0,    0
  2358,108974,20040310,    0,    0
  2358,108974,20040311,    0,    0
  2358,108974,20040312,   12,    0
  2358,108974,20040313,   25,    0
  2358,108974,20040314,    0,    0
  2358,108974,20040315,    0,    0
  2358,108974,20040316,    0,    0
  2358,108974,20040317,    0,    0
  2358,108974,20040318,   71,    0
  2358,108974,20040319,  190,    0
  2358,108974,20040320,   29,    0
  2358,108974,20040321,   70,    0
  2358,108974,20040322,    1,    0
  2358,108974,20040323,   28,    0
  2358,108974,20040324,    8,    0
  2358,108974,20040325,    0,    0
  2358,108974,20040326,   25,    0
  2358,108974,20040327,    2,    0
  2358,108974,20040328,    0,    0
  2358,108974,20040329,    0,    0
  2358,108974,20040330,    0,    0
  2358,108974,20040331,    0,    0
  2358,108974,20040401,    0,    0
  2358,108974,20040402,   20,    0
  2358,108974,20040403,   58,    0
  2358,108974,20040404,    4,    0
  2358,108974,20040405,   92,    0
  2358,108974,20040406,   55,    0
  2358,108974,20040407,   14,    0
  2358,108974,20040408,    2,    0
  2358,108974,20040409,   10,    0
  2358,108974,20040410,    1,    0
  2358,108974,20040411,    0,    0
  2358,108974,20040412,    2,    0
  2358,108974,20040413,    0,    0
  2358,108974,20040414,    0,    0
  2358,108974,20040415,    0,    0
  2358,108974,20040416,    0,    0
  2358,108974,20040417,    0,    0
  2358,108974,20040418,   14,    0
  2358,108974,20040419,   11,    0
  2358,108974,20040420,    0,    0
  2358,108974,20040421,    9,    0
  2358,108974,20040422,    0,    0
  2358,108974,20040423,    0,    0
  2358,108974,20040424,    0,    0
  2358,108974,20040425,    0,    0
  2358,108974,20040426,    0,    0
  2358,108974,20040427,    7,    0
  2358,108974,20040428,   51,    0
  2358,108974,20040429,    1,    0
  2358,108974,20040430,    0,    0
  2358,108974,20040501,    0,    0
  2358,108974,20040502,    0,    0
  2358,108974,20040503,    9,    0
  2358,108974,20040504,   22,    0
  2358,108974,20040505,    0,    0
  2358,108974,20040506,   22,    0
  2358,108974,20040507,   95,    0
  2358,108974,20040508,    0,    0
  2358,108974,20040509,    0,    0
  2358,108974,20040510,    0,    0
  2358,108974,20040511,    0,    0
  2358,108974,20040512,    0,    0
  2358,108974,20040513,    0,    0
  2358,108974,20040514,    0,    0
  2358,108974,20040515,    0,    0
  2358,108974,20040516,    0,    0
  2358,108974,20040517,    0,    0
  2358,108974,20040518,    0,    0
  2358,108974,20040519,    0,    0
  2358,108974,20040520,    0,    0
  2358,108974,20040521,    0,    0
  2358,108974,20040522,   34,    0
  2358,108974,20040523,    0,    0
  2358,108974,20040524,    0,    0
  2358,108974,20040525,    0,    0
  2358,108974,20040526,    0,    0
  2358,108974,20040527,    0,    0
  2358,108974,20040528,    0,    0
  2358,108974,20040529,    0,    0
  2358,108974,20040530,   70,    0
  2358,108974,20040531,    0,    0
  2358,108974,20040601,    1,    0
  2358,108974,20040602,   53,    0
  2358,108974,20040603,   54,    0
  2358,108974,20040604,   16,    0
  2358,108974,20040605,    0,    0
  2358,108974,20040606,    0,    0
  2358,108974,20040607,    0,    0
  2358,108974,20040608,    0,    0
  2358,108974,20040609,    0,    0
  2358,108974,20040610,    0,    0
  2358,108974,20040611,   65,    0
  2358,108974,20040612,   13,    0
  2358,108974,20040613,    0,    0
  2358,108974,20040614,    0,    0
  2358,108974,20040615,    0,    0
  2358,108974,20040616,    0,    0
  2358,108974,20040617,    0,    0
  2358,108974,20040618,   15,    0
  2358,108974,20040619,   35,    0
  2358,108974,20040620,    3,    0
  2358,108974,20040621,    1,    0
  2358,108974,20040622,  110,    0
  2358,108974,20040623,  312,    0
  2358,108974,20040624,   71,    0
  2358,108974,20040625,    6,    0
  2358,108974,20040626,   35,    0
  2358,108974,20040627,    2,    0
  2358,108974,20040628,    0,    0
  2358,108974,20040629,    0,    0
  2358,108974,20040630,   15,    0
  2358,108974,20040701,   24,    0
  2358,108974,20040702,  220,    0
  2358,108974,20040703,  167,    0
  2358,108974,20040704,    9,    0
  2358,108974,20040705,    0,    0
  2358,108974,20040706,    0,    0
  2358,108974,20040707,   41,    0
  2358,108974,20040708,  161,    0
  2358,108974,20040709,   31,    0
  2358,108974,20040710,   10,    0
  2358,108974,20040711,   39,    0
  2358,108974,20040712,    9,    0
  2358,108974,20040713,    0,    0
  2358,108974,20040714,   43,    0
  2358,108974,20040715,   15,    0
  2358,108974,20040716,   42,    0
  2358,108974,20040717,  248,    0
  2358,108974,20040718,   36,    0
  2358,108974,20040719,    3,    0
  2358,108974,20040720,   26,    0
  2358,108974,20040721,    2,    0
  2358,108974,20040722,   22,    0
  2358,108974,20040723,    0,    0
  2358,108974,20040724,    0,    0
  2358,108974,20040725,   42,    0
  2358,108974,20040726,    0,    0
  2358,108974,20040727,    0,    0
  2358,108974,20040728,    0,    0
  2358,108974,20040729,    0,    0
  2358,108974,20040730,    0,    0
  2358,108974,20040731,    0,    0
  2358,108974,20040801,    0,    0
  2358,108974,20040802,    0,    0
  2358,108974,20040803,    0,    0
  2358,108974,20040804,    0,    0
  2358,108974,20040805,    5,    0
  2358,108974,20040806,    0,    0
  2358,108974,20040807,    0,    0
  2358,108974,20040808,    0,    0
  2358,108974,20040809,    0,    0
  2358,108974,20040810,  114,    0
  2358,108974,20040811,    0,    0
  2358,108974,20040812,  179,    0
  2358,108974,20040813,  132,    0
  2358,108974,20040814,    0,    0
  2358,108974,20040815,  172,    0
  2358,108974,20040816,   20,    0
  2358,108974,20040817,    0,    0
  2358,108974,20040818,    1,    0
  2358,108974,20040819,   78,    0
  2358,108974,20040820,  125,    0
  2358,108974,20040821,    5,    0
  2358,108974,20040822,   28,    0
  2358,108974,20040823,   99,    0
  2358,108974,20040824,  464,    0
  2358,108974,20040825,   99,    0
  2358,108974,20040826,   21,    0
  2358,108974,20040827,  116,    0
  2358,108974,20040828,    0,    0
  2358,108974,20040829,   46,    0
  2358,108974,20040830,  132,    0
  2358,108974,20040831,    1,    0
  2358,108974,20040901,    0,    0
  2358,108974,20040902,    0,    0
  2358,108974,20040903,    0,    0
  2358,108974,20040904,    0,    0
  2358,108974,20040905,    0,    0
  2358,108974,20040906,    0,    0
  2358,108974,20040907,    0,    0
  2358,108974,20040908,    0,    0
  2358,108974,20040909,    0,    0
  2358,108974,20040910,    0,    0
  2358,108974,20040911,    1,    0
  2358,108974,20040912,    3,    0
  2358,108974,20040913,   18,    0
  2358,108974,20040914,  140,    0
  2358,108974,20040915,   14,    0
  2358,108974,20040916,    0,    0
  2358,108974,20040917,   10,    0
  2358,108974,20040918,    2,    0
  2358,108974,20040919,    0,    0
  2358,108974,20040920,   47,    0
  2358,108974,20040921,  215,    0
  2358,108974,20040922,  124,    0
  2358,108974,20040923,  101,    0
  2358,108974,20040924,   41,    0
  2358,108974,20040925,   32,    0
  2358,108974,20040926,    5,    0
  2358,108974,20040927,    0,    0
  2358,108974,20040928,   63,    0
  2358,108974,20040929,    0,    0
  2358,108974,20040930,   40,    0
  2358,108974,20041001,    0,    0
  2358,108974,20041002,  148,    0
  2358,108974,20041003,    2,    0
  2358,108974,20041004,   47,    0
  2358,108974,20041005,    1,    0
  2358,108974,20041006,   17,    0
  2358,108974,20041007,   16,    0
  2358,108974,20041008,    0,    0
  2358,108974,20041009,    0,    0
  2358,108974,20041010,    0,    0
  2358,108974,20041011,    0,    0
  2358,108974,20041012,    0,    0
  2358,108974,20041013,    0,    0
  2358,108974,20041014,    0,    0
  2358,108974,20041015,   54,    0
  2358,108974,20041016,    4,    0
  2358,108974,20041017,   33,    0
  2358,108974,20041018,  140,    0
  2358,108974,20041019,    6,    0
  2358,108974,20041020,   64,    0
  2358,108974,20041021,    0,    0
  2358,108974,20041022,  115,    0
  2358,108974,20041023,   71,    0
  2358,108974,20041024,   48,    0
  2358,108974,20041025,    0,    0
  2358,108974,20041026,    0,    0
  2358,108974,20041027,   34,    0
  2358,108974,20041028,    0,    0
  2358,108974,20041029,   12,    0
  2358,108974,20041030,    0,    0
  2358,108974,20041031,    0,    0
  2358,108974,20041101,   24,    0
  2358,108974,20041102,   24,    0
  2358,108974,20041103,    1,    0
  2358,108974,20041104,    8,    0
  2358,108974,20041105,    0,    0
  2358,108974,20041106,    0,    0
  2358,108974,20041107,    1,    0
  2358,108974,20041108,    0,    0
  2358,108974,20041109,   21,    0
  2358,108974,20041110,   15,    0
  2358,108974,20041111,    0,    0
  2358,108974,20041112,   60,    0
  2358,108974,20041113,   11,    0
  2358,108974,20041114,    2,    0
  2358,108974,20041115,    3,    0
  2358,108974,20041116,   15,    0
  2358,108974,20041117,   82,    0
  2358,108974,20041118,  163,    0
  2358,108974,20041119,   80,    0
  2358,108974,20041120,   45,    0
  2358,108974,20041121,   43,    0
  2358,108974,20041122,   20,    0
  2358,108974,20041123,    0,    0
  2358,108974,20041124,    0,    0
  2358,108974,20041125,    0,    0
  2358,108974,20041126,   41,    0
  2358,108974,20041127,    4,    0
  2358,108974,20041128,    5,    0
  2358,108974,20041129,    0,    0
  2358,108974,20041130,    0,    0
  2358,108974,20041201,    0,    0
  2358,108974,20041202,    8,    0
  2358,108974,20041203,    0,    0
  2358,108974,20041204,    4,    0
  2358,108974,20041205,    1,    0
  2358,108974,20041206,    0,    0
  2358,108974,20041207,    0,    0
  2358,108974,20041208,    0,    0
  2358,108974,20041209,    0,    0
  2358,108974,20041210,    3,    0
  2358,108974,20041211,    0,    0
  2358,108974,20041212,    0,    0
  2358,108974,20041213,    0,    0
  2358,108974,20041214,    0,    0
  2358,108974,20041215,    0,    0
  2358,108974,20041216,   33,    0
  2358,108974,20041217,   94,    0
  2358,108974,20041218,   21,    0
  2358,108974,20041219,    0,    0
  2358,108974,20041220,    0,    0
  2358,108974,20041221,    7,    0
  2358,108974,20041222,   52,    0
  2358,108974,20041223,    0,    0
  2358,108974,20041224,   70,    0
  2358,108974,20041225,    7,    0
  2358,108974,20041226,    0,    0
  2358,108974,20041227,   44,    0
  2358,108974,20041228,   60,    0
  2358,108974,20041229,    8,    0
  2358,108974,20041230,    0,    0
  2358,108974,20041231,   25,    0
  2358,108974,20050101,   19,    0
  2358,108974,20050102,    0,    0
  2358,108974,20050103,    0,    0
  2358,108974,20050104,   18,    0
  2358,108974,20050105,   38,    0
  2358,108974,20050106,    0,    0
  2358,108974,20050107,    0,    0
  2358,108974,20050108,   11,    0
  2358,108974,20050109,    3,    0
  2358,108974,20050110,   46,    0
  2358,108974,20050111,   13,    0
  2358,108974,20050112,    0,    0
  2358,108974,20050113,    0,    0
  2358,108974,20050114,    0,    0
  2358,108974,20050115,    0,    0
  2358,108974,20050116,    0,    0
  2358,108974,20050117,  120,    0
  2358,108974,20050118,   78,    0
  2358,108974,20050119,    8,    0
  2358,108974,20050120,   15,    0
  2358,108974,20050121,    9,    0
  2358,108974,20050122,    2,    0
  2358,108974,20050123,   26,    0
  2358,108974,20050124,   18,    0
  2358,108974,20050125,    0,    0
  2358,108974,20050126,   25,    0
  2358,108974,20050127,   10,    0
  2358,108974,20050128,    0,    0
  2358,108974,20050129,    6,    0
  2358,108974,20050130,    3,    0
  2358,108974,20050131,   27,    0
  2358,108974,20050201,    7,    0
  2358,108974,20050202,   28,    0
  2358,108974,20050203,    0,    0
  2358,108974,20050204,    0,    0
  2358,108974,20050205,    0,    0
  2358,108974,20050206,    0,    0
  2358,108974,20050207,    0,    0
  2358,108974,20050208,    0,    0
  2358,108974,20050209,   91,    0
  2358,108974,20050210,   20,    0
  2358,108974,20050211,  190,    0
  2358,108974,20050212,   35,    0
  2358,108974,20050213,   71,    0
  2358,108974,20050214,   24,    0
  2358,108974,20050215,    2,    0
  2358,108974,20050216,    0,    0
  2358,108974,20050217,    0,    0
  2358,108974,20050218,   61,    0
  2358,108974,20050219,   40,    0
  2358,108974,20050220,   14,    0
  2358,108974,20050221,    1,    0
  2358,108974,20050222,   11,    0
  2358,108974,20050223,   21,    0
  2358,108974,20050224,    0,    0
  2358,108974,20050225,    0,    0
  2358,108974,20050226,    4,    0
  2358,108974,20050227,    0,    0
  2358,108974,20050228,    0,    0
  2358,108974,20050301,   40,    0
  2358,108974,20050302,  125,    0
  2358,108974,20050303,    0,    0
  2358,108974,20050304,   31,    0
  2358,108974,20050305,    0,    0
  2358,108974,20050306,   16,    0
  2358,108974,20050307,    8,    0
  2358,108974,20050308,    4,    0
  2358,108974,20050309,    1,    0
  2358,108974,20050310,    0,    0
  2358,108974,20050311,   57,    0
  2358,108974,20050312,   30,    0
  2358,108974,20050313,    3,    0
  2358,108974,20050314,    0,    0
  2358,108974,20050315,    1,    0
  2358,108974,20050316,   11,    0
  2358,108974,20050317,    1,    0
  2358,108974,20050318,    0,    0
  2358,108974,20050319,    0,    0
  2358,108974,20050320,    0,    0
  2358,108974,20050321,    0,    0
  2358,108974,20050322,   15,    0
  2358,108974,20050323,    0,    0
  2358,108974,20050324,   22,    0
  2358,108974,20050325,   34,    0
  2358,108974,20050326,    4,    0
  2358,108974,20050327,   36,    0
  2358,108974,20050328,    9,    0
  2358,108974,20050329,    0,    0
  2358,108974,20050330,    0,    0
  2358,108974,20050331,    0,    0
  2358,108974,20050401,    0,    0
  2358,108974,20050402,    0,    0
  2358,108974,20050403,    0,    0
  2358,108974,20050404,   34,    0
  2358,108974,20050405,    0,    0
  2358,108974,20050406,   19,    0
  2358,108974,20050407,   34,    0
  2358,108974,20050408,   14,    0
  2358,108974,20050409,   72,    0
  2358,108974,20050410,    3,    0
  2358,108974,20050411,    0,    0
  2358,108974,20050412,    7,    0
  2358,108974,20050413,  112,    0
  2358,108974,20050414,    2,    0
  2358,108974,20050415,   29,    0
  2358,108974,20050416,  104,    0
  2358,108974,20050417,    0,    0
  2358,108974,20050418,    6,    0
  2358,108974,20050419,  181,    0
  2358,108974,20050420,    0,    0
  2358,108974,20050421,    0,    0
  2358,108974,20050422,    0,    0
  2358,108974,20050423,    0,    0
  2358,108974,20050424,    0,    0
  2358,108974,20050425,    0,    0
  2358,108974,20050426,   61,    0
  2358,108974,20050427,    0,    0
  2358,108974,20050428,  104,    0
  2358,108974,20050429,    0,    0
  2358,108974,20050430,    0,    0
  2358,108974,20050501,    0,    0
  2358,108974,20050502,   14,    0
  2358,108974,20050503,   33,    0
  2358,108974,20050504,    0,    0
  2358,108974,20050505,   40,    0
  2358,108974,20050506,   23,    0
  2358,108974,20050507,   18,    0
  2358,108974,20050508,   17,    0
  2358,108974,20050509,   13,    0
  2358,108974,20050510,    1,    0
  2358,108974,20050511,    0,    0
  2358,108974,20050512,    0,    0
  2358,108974,20050513,    0,    0
  2358,108974,20050514,   23,    0
  2358,108974,20050515,    0,    0
  2358,108974,20050516,   24,    0
  2358,108974,20050517,    0,    0
  2358,108974,20050518,    0,    0
  2358,108974,20050519,   77,    0
  2358,108974,20050520,    4,    0
  2358,108974,20050521,   33,    0
  2358,108974,20050522,    0,    0
  2358,108974,20050523,    0,    0
  2358,108974,20050524,    7,    0
  2358,108974,20050525,    0,    0
  2358,108974,20050526,    0,    0
  2358,108974,20050527,    0,    0
  2358,108974,20050528,    0,    0
  2358,108974,20050529,   50,    0
  2358,108974,20050530,   22,    0
  2358,108974,20050531,    0,    0
  2358,108974,20050601,   22,    0
  2358,108974,20050602,    0,    0
  2358,108974,20050603,  164,    0
  2358,108974,20050604,   44,    0
  2358,108974,20050605,    0,    0
  2358,108974,20050606,    0,    0
  2358,108974,20050607,    0,    0
  2358,108974,20050608,    0,    0
  2358,108974,20050609,    0,    0
  2358,108974,20050610,    5,    0
  2358,108974,20050611,   25,    0
  2358,108974,20050612,  209,    0
  2358,108974,20050613,    0,    0
  2358,108974,20050614,    0,    0
  2358,108974,20050615,   10,    0
  2358,108974,20050616,    0,    0
  2358,108974,20050617,    0,    0
  2358,108974,20050618,    0,    0
  2358,108974,20050619,    0,    0
  2358,108974,20050620,    0,    0
  2358,108974,20050621,    0,    0
  2358,108974,20050622,    0,    0
  2358,108974,20050623,    0,    0
  2358,108974,20050624,   73,    0
  2358,108974,20050625,    0,    0
  2358,108974,20050626,    0,    0
  2358,108974,20050627,    0,    0
  2358,108974,20050628,    1,    0
  2358,108974,20050629,  102,    0
  2358,108974,20050630,   87,    0
  2358,108974,20050701,    0,    0
  2358,108974,20050702,    0,    0
  2358,108974,20050703,  309,    0
  2358,108974,20050704,  170,    0
  2358,108974,20050705,   28,    0
  2358,108974,20050706,   82,    0
